# freq_THz  G_total_s  G_Al_s  G_N_s  G_Ga_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
4.7143554688e+02 1.2273934618e-14 4.1279645721e-15 7.3081667600e-15 8.3780328611e-16
4.7167968750e+02 1.2275260833e-14 4.1236007165e-15 7.3133919410e-15 8.3826817509e-16
4.7192382812e+02 1.2278153440e-14 4.1207872772e-15 7.3174369234e-15 8.3992923981e-16
4.7216796875e+02 1.2279571677e-14 4.1210356734e-15 7.3168002765e-15 8.4173572690e-16
4.7241210938e+02 1.2280635116e-14 4.1251861014e-15 7.3127534391e-15 8.4269557541e-16
4.7265625000e+02 1.2282902034e-14 4.1323249517e-15 7.3086020260e-15 8.4197505589e-16
4.7290039062e+02 1.2284895388e-14 4.1398312648e-15 7.3052320071e-15 8.3983211646e-16
4.7314453125e+02 1.2285721376e-14 4.1455541407e-15 7.3021062129e-15 8.3806102235e-16
4.7338867188e+02 1.2285837928e-14 4.1484150720e-15 7.2992782458e-15 8.3814461007e-16
4.7363281250e+02 1.2282469488e-14 4.1470531137e-15 7.2960240462e-15 8.3939232788e-16
4.7387695312e+02 1.2273205681e-14 4.1408581541e-15 7.2922055108e-15 8.4014201619e-16
4.7412109375e+02 1.2263075361e-14 4.1325051224e-15 7.2904263630e-15 8.4014387571e-16
4.7436523438e+02 1.2258714413e-14 4.1264621612e-15 7.2918944131e-15 8.4035783892e-16
4.7460937500e+02 1.2259516893e-14 4.1246751776e-15 7.2935675745e-15 8.4127414039e-16
4.7485351562e+02 1.2261131388e-14 4.1254674655e-15 7.2929796597e-15 8.4268426259e-16
4.7509765625e+02 1.2261080199e-14 4.1258394495e-15 7.2912273058e-15 8.4401344347e-16
4.7534179688e+02 1.2258707501e-14 4.1242646822e-15 7.2902231288e-15 8.4421968946e-16
4.7558593750e+02 1.2256235840e-14 4.1218173713e-15 7.2917882420e-15 8.4263022692e-16
4.7583007812e+02 1.2257993399e-14 4.1199477216e-15 7.2978111864e-15 8.4023449114e-16
4.7607421875e+02 1.2264620465e-14 4.1183356009e-15 7.3072827727e-15 8.3900209170e-16
4.7631835938e+02 1.2271516313e-14 4.1165335935e-15 7.3153598116e-15 8.3962290795e-16
4.7656250000e+02 1.2273068116e-14 4.1156423645e-15 7.3165711395e-15 8.4085461170e-16
4.7680664062e+02 1.2266550071e-14 4.1166018655e-15 7.3087413335e-15 8.4120687206e-16
4.7705078125e+02 1.2255584531e-14 4.1187012934e-15 7.2962894644e-15 8.4059377350e-16
4.7729492188e+02 1.2249431698e-14 4.1208380712e-15 7.2883953653e-15 8.4019826136e-16
4.7753906250e+02 1.2254079771e-14 4.1226008764e-15 7.2906379758e-15 8.4084091848e-16
4.7778320312e+02 1.2265281457e-14 4.1238913863e-15 7.2995125713e-15 8.4187749962e-16
4.7802734375e+02 1.2273480750e-14 4.1246871828e-15 7.3065613459e-15 8.4223222129e-16
4.7827148438e+02 1.2274076402e-14 4.1252167122e-15 7.3067689763e-15 8.4209071386e-16
4.7851562500e+02 1.2269706900e-14 4.1259783509e-15 7.3012088654e-15 8.4251968416e-16
4.7875976562e+02 1.2263481538e-14 4.1272495182e-15 7.2926013831e-15 8.4363063671e-16
4.7900390625e+02 1.2256105252e-14 4.1285571062e-15 7.2831323681e-15 8.4441577740e-16
4.7924804688e+02 1.2250518534e-14 4.1291170206e-15 7.2771641694e-15 8.4423734388e-16
4.7949218750e+02 1.2251663441e-14 4.1285997256e-15 7.2796745417e-15 8.4338917391e-16
4.7973632812e+02 1.2259942184e-14 4.1274796340e-15 7.2901023483e-15 8.4236020206e-16
4.7998046875e+02 1.2270774881e-14 4.1272637742e-15 7.3022566836e-15 8.4125442345e-16
4.8022460938e+02 1.2280252360e-14 4.1294606694e-15 7.3107898636e-15 8.4000182724e-16
4.8046875000e+02 1.2286889407e-14 4.1334503354e-15 7.3147471727e-15 8.3869189852e-16
4.8071289062e+02 1.2290138270e-14 4.1366914310e-15 7.3159145530e-15 8.3753228583e-16
4.8095703125e+02 1.2290343552e-14 4.1373796374e-15 7.3161754434e-15 8.3678847109e-16
4.8120117188e+02 1.2288185172e-14 4.1356651331e-15 7.3155822714e-15 8.3693776786e-16
4.8144531250e+02 1.2284213129e-14 4.1328358944e-15 7.3129095377e-15 8.3846769677e-16
4.8168945312e+02 1.2279405636e-14 4.1303361142e-15 7.3081320501e-15 8.4093747151e-16
4.8193359375e+02 1.2274456221e-14 4.1289498353e-15 7.3027197794e-15 8.4278660672e-16
4.8217773438e+02 1.2269903392e-14 4.1286949782e-15 7.2982908197e-15 8.4291759402e-16
4.8242187500e+02 1.2267686100e-14 4.1295523910e-15 7.2962053736e-15 8.4192833590e-16
4.8266601562e+02 1.2270173034e-14 4.1315998562e-15 7.2974027176e-15 8.4117046019e-16
4.8291015625e+02 1.2277021111e-14 4.1341070882e-15 7.3015462398e-15 8.4136778290e-16
4.8315429688e+02 1.2284467166e-14 4.1352646410e-15 7.3067912303e-15 8.4241129478e-16
4.8339843750e+02 1.2288453247e-14 4.1338155003e-15 7.3112090653e-15 8.4342868159e-16
4.8364257812e+02 1.2288253866e-14 4.1306856468e-15 7.3141596387e-15 8.4340858045e-16
4.8388671875e+02 1.2286792452e-14 4.1278255686e-15 7.3165645188e-15 8.4240236414e-16
4.8413085938e+02 1.2286638348e-14 4.1259483177e-15 7.3196206251e-15 8.4106940490e-16
4.8437500000e+02 1.2286551239e-14 4.1247331712e-15 7.3223375175e-15 8.3948054991e-16
4.8461914062e+02 1.2284203602e-14 4.1242227258e-15 7.3222939886e-15 8.3768688775e-16
4.8486328125e+02 1.2280416821e-14 4.1248669274e-15 7.3190582080e-15 8.3649168558e-16
4.8510742188e+02 1.2277384090e-14 4.1266362233e-15 7.3142362897e-15 8.3651157689e-16
4.8535156250e+02 1.2275348389e-14 4.1285673659e-15 7.3095242245e-15 8.3725679815e-16
4.8559570312e+02 1.2274347510e-14 4.1294913946e-15 7.3068716198e-15 8.3798449515e-16
4.8583984375e+02 1.2275727690e-14 4.1290669870e-15 7.3080015606e-15 8.3865914276e-16
4.8608398438e+02 1.2279544266e-14 4.1279476491e-15 7.3121206896e-15 8.3947592763e-16
4.8632812500e+02 1.2284362205e-14 4.1275156108e-15 7.3164033337e-15 8.4044326053e-16
4.8657226562e+02 1.2289628988e-14 4.1290544331e-15 7.3188833809e-15 8.4169117421e-16
4.8681640625e+02 1.2294536411e-14 4.1323261474e-15 7.3190220663e-15 8.4318819715e-16
4.8706054688e+02 1.2297129916e-14 4.1358269525e-15 7.3169694344e-15 8.4433352863e-16
4.8730468750e+02 1.2297362932e-14 4.1386973974e-15 7.3140525664e-15 8.4461296827e-16
4.8754882812e+02 1.2296707990e-14 4.1408136474e-15 7.3117770136e-15 8.4411732875e-16
4.8779296875e+02 1.2293506565e-14 4.1414176923e-15 7.3090945241e-15 8.4299434866e-16
4.8803710938e+02 1.2284725666e-14 4.1402966034e-15 7.3032519287e-15 8.4117713381e-16
4.8828125000e+02 1.2273264729e-14 4.1394132652e-15 7.2948355394e-15 8.3901592448e-16
4.8852539062e+02 1.2267341405e-14 4.1405010949e-15 7.2894014300e-15 8.3743887958e-16
4.8876953125e+02 1.2271171840e-14 4.1425575136e-15 7.2915737330e-15 8.3704059318e-16
4.8901367188e+02 1.2279920991e-14 4.1431784494e-15 7.2992145622e-15 8.3752797929e-16
4.8925781250e+02 1.2285949668e-14 4.1409540442e-15 7.3065783790e-15 8.3841724507e-16
4.8950195312e+02 1.2287848251e-14 4.1365478511e-15 7.3114590397e-15 8.3984135992e-16
4.8974609375e+02 1.2289712654e-14 4.1319365574e-15 7.3157918140e-15 8.4198428304e-16
4.8999023438e+02 1.2293897332e-14 4.1287257008e-15 7.3213570080e-15 8.4381462310e-16
4.9023437500e+02 1.2298788996e-14 4.1274889107e-15 7.3278992664e-15 8.4340081865e-16
4.9047851562e+02 1.2301651881e-14 4.1275635263e-15 7.3339292058e-15 8.4015914942e-16
4.9072265625e+02 1.2300483153e-14 4.1272540018e-15 7.3371352693e-15 8.3609388153e-16
4.9096679688e+02 1.2294592632e-14 4.1256225468e-15 7.3352913970e-15 8.3367868814e-16
4.9121093750e+02 1.2286012459e-14 4.1238237365e-15 7.3288839535e-15 8.3330476918e-16
4.9145507812e+02 1.2279525553e-14 4.1239959207e-15 7.3215426906e-15 8.3398694172e-16
4.9169921875e+02 1.2278424416e-14 4.1268784916e-15 7.3161500351e-15 8.3539588885e-16
4.9194335938e+02 1.2280982710e-14 4.1306415715e-15 7.3125679502e-15 8.3777318788e-16
4.9218750000e+02 1.2283467372e-14 4.1326320206e-15 7.3103507176e-15 8.4048463333e-16
4.9243164062e+02 1.2284220179e-14 4.1320640688e-15 7.3100891454e-15 8.4206696439e-16
4.9267578125e+02 1.2284002335e-14 4.1305871141e-15 7.3113671838e-15 8.4204803718e-16
4.9291992188e+02 1.2286174622e-14 4.1306169553e-15 7.3137142939e-15 8.4184337310e-16
4.9316406250e+02 1.2294328044e-14 4.1326162866e-15 7.3186415683e-15 8.4307018878e-16
4.9340820312e+02 1.2305646058e-14 4.1340767394e-15 7.3260269763e-15 8.4554234213e-16
4.9365234375e+02 1.2311428216e-14 4.1325565939e-15 7.3311928400e-15 8.4767878227e-16
4.9389648438e+02 1.2307510359e-14 4.1289881520e-15 7.3302530474e-15 8.4826915959e-16
4.9414062500e+02 1.2299415488e-14 4.1267479812e-15 7.3253461568e-15 8.4732134992e-16
4.9438476562e+02 1.2295725688e-14 4.1282046334e-15 7.3217286218e-15 8.4579243335e-16
4.9462890625e+02 1.2299608078e-14 4.1321982628e-15 7.3224205930e-15 8.4498922254e-16
4.9487304688e+02 1.2307280485e-14 4.1348644824e-15 7.3265210109e-15 8.4589499204e-16
4.9511718750e+02 1.2312535430e-14 4.1336428456e-15 7.3306389213e-15 8.4825366348e-16
4.9536132812e+02 1.2311565729e-14 4.1294691734e-15 7.3318526595e-15 8.5024389572e-16
4.9560546875e+02 1.2305495254e-14 4.1250400215e-15 7.3304427566e-15 8.5001247541e-16
4.9584960938e+02 1.2299617963e-14 4.1225016917e-15 7.3294299804e-15 8.4768629086e-16
4.9609375000e+02 1.2298176555e-14 4.1222885019e-15 7.3307228806e-15 8.4516517247e-16
4.9633789062e+02 1.2300631257e-14 4.1234363310e-15 7.3330541285e-15 8.4414079743e-16
4.9658203125e+02 1.2304351860e-14 4.1247994196e-15 7.3346852113e-15 8.4486722908e-16
4.9682617188e+02 1.2307229331e-14 4.1256430915e-15 7.3353831408e-15 8.4620309848e-16
4.9707031250e+02 1.2306554014e-14 4.1258411268e-15 7.3343692242e-15 8.4634366283e-16
4.9731445312e+02 1.2300275870e-14 4.1256044611e-15 7.3301279964e-15 8.4454341253e-16
4.9755859375e+02 1.2290501878e-14 4.1247170282e-15 7.3232907412e-15 8.4249410862e-16
4.9780273438e+02 1.2281954727e-14 4.1227506900e-15 7.3167013460e-15 8.4250269123e-16
4.9804687500e+02 1.2277233710e-14 4.1200238027e-15 7.3130447053e-15 8.4416520173e-16
4.9829101562e+02 1.2276422618e-14 4.1177552742e-15 7.3136755252e-15 8.4499181865e-16
4.9853515625e+02 1.2279408157e-14 4.1170275916e-15 7.3180447571e-15 8.4433580828e-16
4.9877929688e+02 1.2285359626e-14 4.1179696662e-15 7.3233856672e-15 8.4400429254e-16
4.9902343750e+02 1.2291962231e-14 4.1206705140e-15 7.3262667610e-15 8.4502495600e-16
4.9926757812e+02 1.2297888023e-14 4.1256079639e-15 7.3256856360e-15 8.4659442311e-16
4.9951171875e+02 1.2304119716e-14 4.1321358787e-15 7.3241047485e-15 8.4787908909e-16
4.9975585938e+02 1.2310536457e-14 4.1379287780e-15 7.3239121121e-15 8.4869556719e-16
5.0000000000e+02 1.2313532462e-14 4.1402729259e-15 7.3242749295e-15 8.4898460703e-16
