# freq_THz  G_total  G_Al  G_N  G_Ga
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
4.6752929688e+02 1.2249604951e-14 4.1259910790e-15 7.2915834534e-15 8.3203041875e-16
4.6777343750e+02 1.2247768449e-14 4.1260026364e-15 7.2830898909e-15 8.3867592194e-16
4.6801757812e+02 1.2292933532e-14 4.1225833360e-15 7.3246643914e-15 8.4568580421e-16
4.6826171875e+02 1.2268591489e-14 4.1067520816e-15 7.3226580775e-15 8.3918133017e-16
4.6850585938e+02 1.2236670298e-14 4.1106259019e-15 7.2931295281e-15 8.3291486834e-16
4.6875000000e+02 1.2236648865e-14 4.1215024326e-15 7.2700136969e-15 8.4513273517e-16
4.6899414062e+02 1.2252294745e-14 4.1268604554e-15 7.2792847427e-15 8.4614954710e-16
4.6923828125e+02 1.2256873937e-14 4.1299510929e-15 7.2926213078e-15 8.3430153634e-16
4.6948242188e+02 1.2240466620e-14 4.1283059342e-15 7.2739231298e-15 8.3823755613e-16
4.6972656250e+02 1.2245780575e-14 4.1265939504e-15 7.2810233706e-15 8.3816325370e-16
4.6997070312e+02 1.2230145205e-14 4.1168955674e-15 7.2795796038e-15 8.3367003358e-16
4.7021484375e+02 1.2250192864e-14 4.1326994695e-15 7.2822621660e-15 8.3523122849e-16
4.7045898438e+02 1.2282122040e-14 4.1340708961e-15 7.3099874318e-15 8.3806371191e-16
4.7070312500e+02 1.2311404515e-14 4.1319306471e-15 7.3298097954e-15 8.4966407264e-16
4.7094726562e+02 1.2233331089e-14 4.1218762956e-15 7.2707670554e-15 8.4068773793e-16
4.7119140625e+02 1.2243240979e-14 4.1265403853e-15 7.2835671178e-15 8.3313347577e-16
4.7143554688e+02 1.2234646412e-14 4.1224918672e-15 7.2792478674e-15 8.3290667737e-16
4.7167968750e+02 1.2236149966e-14 4.1053771860e-15 7.2983863155e-15 8.3238646459e-16
4.7192382812e+02 1.2267118081e-14 4.1110477101e-15 7.3131351832e-15 8.4293518790e-16
4.7216796875e+02 1.2256405854e-14 4.1072261592e-15 7.3137749083e-15 8.3540478628e-16
4.7241210938e+02 1.2227646499e-14 4.1007024185e-15 7.2815913250e-15 8.4535275565e-16
4.7265625000e+02 1.2257446386e-14 4.1294889732e-15 7.2829293154e-15 8.4502809691e-16
4.7290039062e+02 1.2281982053e-14 4.1347112445e-15 7.3088756205e-15 8.3839518828e-16
4.7314453125e+02 1.2232505379e-14 4.1358904133e-15 7.2685080200e-15 8.2810694520e-16
4.7338867188e+02 1.2249915335e-14 4.1403823079e-15 7.2775034045e-15 8.3202962309e-16
4.7363281250e+02 1.2290534147e-14 4.1495492730e-15 7.2980626486e-15 8.4292222528e-16
4.7387695312e+02 1.2257337877e-14 4.1433300951e-15 7.2710713948e-15 8.4293638698e-16
4.7412109375e+02 1.2184743793e-14 4.1069637187e-15 7.2458678181e-15 8.3191225601e-16
4.7436523438e+02 1.2232500257e-14 4.1089576554e-15 7.2851026624e-15 8.3843993937e-16
4.7460937500e+02 1.2246825168e-14 4.1149370627e-15 7.2910788285e-15 8.4080927665e-16
4.7485351562e+02 1.2217377813e-14 4.1100284059e-15 7.2700285037e-15 8.3732090392e-16
4.7509765625e+02 1.2237653658e-14 4.1295623497e-15 7.2644117930e-15 8.4367951570e-16
4.7534179688e+02 1.2251432543e-14 4.1159786654e-15 7.2889228418e-15 8.4653103571e-16
4.7558593750e+02 1.2202852575e-14 4.1017106818e-15 7.2551368963e-15 8.4600499707e-16
4.7583007812e+02 1.2211386216e-14 4.1120883528e-15 7.2665125301e-15 8.3278533307e-16
4.7607421875e+02 1.2247907145e-14 4.1141736751e-15 7.3031010689e-15 8.3063240083e-16
4.7631835938e+02 1.2244051465e-14 4.1064429837e-15 7.2988080787e-15 8.3880040274e-16
4.7656250000e+02 1.2252532140e-14 4.0943170454e-15 7.3174339735e-15 8.4078112113e-16
4.7680664062e+02 1.2269321736e-14 4.1100632015e-15 7.3160488121e-15 8.4320972253e-16
4.7705078125e+02 1.2208751241e-14 4.1106871955e-15 7.2598509150e-15 8.3821313040e-16
4.7729492188e+02 1.2189247513e-14 4.1086566310e-15 7.2476362127e-15 8.3295466975e-16
4.7753906250e+02 1.2209520181e-14 4.1152809298e-15 7.2564604804e-15 8.3777877047e-16
4.7778320312e+02 1.2248124091e-14 4.1143605142e-15 7.2909486757e-15 8.4281490094e-16
4.7802734375e+02 1.2271529940e-14 4.1145413763e-15 7.3119896121e-15 8.4499895203e-16
4.7827148438e+02 1.2249009158e-14 4.1178187612e-15 7.2956565053e-15 8.3553389133e-16
4.7851562500e+02 1.2221467010e-14 4.1115829849e-15 7.2740747254e-15 8.3580929926e-16
4.7875976562e+02 1.2249652255e-14 4.1170660917e-15 7.2859380430e-15 8.4664812054e-16
4.7900390625e+02 1.2239921784e-14 4.1226146409e-15 7.2745695168e-15 8.4273762615e-16
4.7924804688e+02 1.2192822627e-14 4.1190446760e-15 7.2292092198e-15 8.4456873117e-16
4.7949218750e+02 1.2206245162e-14 4.1197610902e-15 7.2470668077e-15 8.3941726367e-16
4.7973632812e+02 1.2233787628e-14 4.1220799985e-15 7.2712387805e-15 8.4046884918e-16
4.7998046875e+02 1.2255520026e-14 4.1081592568e-15 7.3062827382e-15 8.4107803087e-16
4.8022460938e+02 1.2236497524e-14 4.1127573465e-15 7.2874470331e-15 8.3629314474e-16
4.8046875000e+02 1.2276047798e-14 4.1277534236e-15 7.3098483681e-15 8.3844600640e-16
4.8071289062e+02 1.2264994650e-14 4.1358515761e-15 7.2963093926e-15 8.3283368145e-16
4.8095703125e+02 1.2249579509e-14 4.1247827481e-15 7.2883386903e-15 8.3645807077e-16
4.8120117188e+02 1.2280074468e-14 4.1332994311e-15 7.3144209039e-15 8.3235413339e-16
4.8144531250e+02 1.2243974920e-14 4.1183264801e-15 7.2947483671e-15 8.3090007315e-16
4.8168945312e+02 1.2250058942e-14 4.1182316231e-15 7.2902808772e-15 8.4154644190e-16
4.8193359375e+02 1.2250525732e-14 4.1188768789e-15 7.2861285700e-15 8.4552028299e-16
4.8217773438e+02 1.2238129567e-14 4.1174920157e-15 7.2753116642e-15 8.4532588744e-16
4.8242187500e+02 1.2231299595e-14 4.1194350822e-15 7.2780181606e-15 8.3384635257e-16
4.8266601562e+02 1.2224947167e-14 4.1155742973e-15 7.2693346572e-15 8.4003821279e-16
4.8291015625e+02 1.2251967470e-14 4.1290871490e-15 7.2833596979e-15 8.3952062315e-16
4.8315429688e+02 1.2260063887e-14 4.1280282066e-15 7.2982142593e-15 8.3382142073e-16
4.8339843750e+02 1.2271443105e-14 4.1364071451e-15 7.2856619137e-15 8.4937404593e-16
4.8364257812e+02 1.2263667722e-14 4.1072216588e-15 7.3118121506e-15 8.4463391268e-16
4.8388671875e+02 1.2244234164e-14 4.1212749035e-15 7.2886066924e-15 8.3435256811e-16
4.8413085938e+02 1.2251261169e-14 4.1155244652e-15 7.2935606647e-15 8.4217603894e-16
4.8437500000e+02 1.2275051770e-14 4.1142930067e-15 7.3217286950e-15 8.3903006783e-16
4.8461914062e+02 1.2258148598e-14 4.1131169800e-15 7.3089409042e-15 8.3609071392e-16
4.8486328125e+02 1.2240447443e-14 4.1119558037e-15 7.2996411028e-15 8.2885053688e-16
4.8510742188e+02 1.2242385145e-14 4.1145973653e-15 7.2948166557e-15 8.3297112418e-16
4.8535156250e+02 1.2264174150e-14 4.1237547583e-15 7.3006469382e-15 8.3977245386e-16
4.8559570312e+02 1.2227615154e-14 4.1215312371e-15 7.2716609814e-15 8.3442293539e-16
4.8583984375e+02 1.2239361033e-14 4.1182112529e-15 7.2863908033e-15 8.3475897711e-16
4.8608398438e+02 1.2257011980e-14 4.1223528089e-15 7.2956854492e-15 8.3897372166e-16
4.8632812500e+02 1.2260724106e-14 4.1106284013e-15 7.3105466512e-15 8.3954905337e-16
4.8657226562e+02 1.2239296253e-14 4.1129876659e-15 7.2910820032e-15 8.3522658347e-16
4.8681640625e+02 1.2285281409e-14 4.1262169749e-15 7.3161179637e-15 8.4294647056e-16
4.8706054688e+02 1.2272303115e-14 4.1288434275e-15 7.2976461758e-15 8.4581351127e-16
4.8730468750e+02 1.2268481556e-14 4.1296223532e-15 7.2966454146e-15 8.4221378788e-16
4.8754882812e+02 1.2244948543e-14 4.1215330927e-15 7.2813008967e-15 8.4211455340e-16
4.8779296875e+02 1.2301516724e-14 4.1531454918e-15 7.3066236242e-15 8.4174760836e-16
4.8803710938e+02 1.2262018687e-14 4.1229366055e-15 7.2963150152e-15 8.4276706647e-16
4.8828125000e+02 1.2231581947e-14 4.1196267604e-15 7.2774023913e-15 8.3455279582e-16
4.8852539062e+02 1.2212352110e-14 4.1324066896e-15 7.2477978119e-15 8.3214760807e-16
4.8876953125e+02 1.2223754695e-14 4.1350245153e-15 7.2542679484e-15 8.3446223152e-16
4.8901367188e+02 1.2273984064e-14 4.1361118586e-15 7.3030387086e-15 8.3483349715e-16
4.8925781250e+02 1.2275062941e-14 4.1425037337e-15 7.2924557097e-15 8.4010349791e-16
4.8950195312e+02 1.2241524792e-14 4.1183972723e-15 7.2926092643e-15 8.3051825567e-16
4.8974609375e+02 1.2256504051e-14 4.1222095648e-15 7.2920414461e-15 8.4225304026e-16
4.8999023438e+02 1.2263975910e-14 4.1186064234e-15 7.3042944514e-15 8.4107503535e-16
4.9023437500e+02 1.2274825314e-14 4.1085596802e-15 7.3120674039e-15 8.5419822996e-16
4.9047851562e+02 1.2274742535e-14 4.1213575161e-15 7.3140878496e-15 8.3929716942e-16
4.9072265625e+02 1.2280018222e-14 4.1244119422e-15 7.3301713114e-15 8.2543496790e-16
4.9096679688e+02 1.2272459069e-14 4.1133358485e-15 7.3313044738e-15 8.2781874682e-16
4.9121093750e+02 1.2261308628e-14 4.1147600415e-15 7.3129146274e-15 8.3363395869e-16
4.9145507812e+02 1.2223802529e-14 4.1030429470e-15 7.2884663990e-15 8.3229318329e-16
4.9169921875e+02 1.2243533328e-14 4.1144540075e-15 7.2989311538e-15 8.3014816644e-16
4.9194335938e+02 1.2266933460e-14 4.1289729146e-15 7.3053706479e-15 8.3258989720e-16
4.9218750000e+02 1.2248892743e-14 4.1270820000e-15 7.2801412114e-15 8.4166953148e-16
4.9243164062e+02 1.2254182835e-14 4.1233335049e-15 7.2854073519e-15 8.4544197816e-16
4.9267578125e+02 1.2270461434e-14 4.1216788291e-15 7.3061935640e-15 8.4258904048e-16
4.9291992188e+02 1.2234659555e-14 4.1074381142e-15 7.2955900578e-15 8.3163138294e-16
4.9316406250e+02 1.2238252117e-14 4.1233840532e-15 7.2759794252e-15 8.3888863877e-16
4.9340820312e+02 1.2299517713e-14 4.1379435795e-15 7.3158374586e-15 8.4573667438e-16
4.9365234375e+02 1.2313538401e-14 4.1260703666e-15 7.3390155525e-15 8.4845248233e-16
4.9389648438e+02 1.2279152356e-14 4.1140793420e-15 7.3158613047e-15 8.4921170936e-16
4.9414062500e+02 1.2260028958e-14 4.1134997615e-15 7.3002471596e-15 8.4628203707e-16
4.9438476562e+02 1.2243701224e-14 4.1038230385e-15 7.2979742020e-15 8.4190398350e-16
4.9462890625e+02 1.2265335175e-14 4.1278820385e-15 7.2952915215e-15 8.4216161497e-16
4.9487304688e+02 1.2290083602e-14 4.1417414241e-15 7.3111557930e-15 8.3718638521e-16
4.9511718750e+02 1.2284662600e-14 4.1198766708e-15 7.3182958265e-15 8.4649010255e-16
4.9536132812e+02 1.2304624068e-14 4.1240259068e-15 7.3262323789e-15 8.5436578274e-16
4.9560546875e+02 1.2274866056e-14 4.1109649516e-15 7.3092009122e-15 8.5470019228e-16
4.9584960938e+02 1.2247533932e-14 4.1027343912e-15 7.3019072706e-15 8.4289226975e-16
4.9609375000e+02 1.2266537682e-14 4.1186906487e-15 7.3080648808e-15 8.3978215247e-16
4.9633789062e+02 1.2278735948e-14 4.1084744003e-15 7.3306526708e-15 8.3960887734e-16
4.9658203125e+02 1.2270175764e-14 4.1171716721e-15 7.3121191906e-15 8.4088490169e-16
4.9682617188e+02 1.2274128765e-14 4.1200603279e-15 7.3095427501e-15 8.4452568725e-16
4.9707031250e+02 1.2299266121e-14 4.1125438349e-15 7.3351091471e-15 8.5161313931e-16
4.9731445312e+02 1.2279333273e-14 4.1159464660e-15 7.3157606643e-15 8.4762614237e-16
4.9755859375e+02 1.2251741761e-14 4.1197941203e-15 7.3013955371e-15 8.3055210342e-16
4.9780273438e+02 1.2240756167e-14 4.1115985067e-15 7.2970347538e-15 8.3212290650e-16
4.9804687500e+02 1.2251957645e-14 4.1139359987e-15 7.2894442748e-15 8.4857737170e-16
4.9829101562e+02 1.2242151587e-14 4.1016282137e-15 7.2867980672e-15 8.5372530560e-16
4.9853515625e+02 1.2236376012e-14 4.1009793794e-15 7.2996094811e-15 8.3578715159e-16
4.9877929688e+02 1.2261234206e-14 4.1186973977e-15 7.3089011516e-15 8.3363565652e-16
4.9902343750e+02 1.2267223668e-14 4.0961370532e-15 7.3210908537e-15 8.4999576153e-16
4.9926757812e+02 1.2271546686e-14 4.1155503197e-15 7.3135293334e-15 8.4246703317e-16
4.9951171875e+02 1.2262365935e-14 4.1249063858e-15 7.2911707340e-15 8.4628881523e-16
4.9975585938e+02 1.2278323658e-14 4.1263634899e-15 7.3036632636e-15 8.4829690426e-16
5.0000000000e+02 1.2318171150e-14 4.1490680302e-15 7.3223935141e-15 8.4670960555e-16
