# freq_THz  G_total_s  G_B_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
4.6948242188e+02 1.3087682310e-14 1.2084402733e-15 4.1622084289e-15 7.7170336078e-15
4.6972656250e+02 1.3078876694e-14 1.2038986979e-15 4.1575971044e-15 7.7173808920e-15
4.6997070312e+02 1.3062410931e-14 1.1994599487e-15 4.1522215251e-15 7.7107294570e-15
4.7021484375e+02 1.3055063768e-14 1.1992256845e-15 4.1493470180e-15 7.7064910658e-15
4.7045898438e+02 1.3059840294e-14 1.2029887681e-15 4.1498255845e-15 7.7070259413e-15
4.7070312500e+02 1.3070351690e-14 1.2077928206e-15 4.1524779723e-15 7.7100808969e-15
4.7094726562e+02 1.3078585073e-14 1.2107876898e-15 4.1561624748e-15 7.7116349088e-15
4.7119140625e+02 1.3077144253e-14 1.2109068350e-15 4.1595608374e-15 7.7066765802e-15
4.7143554688e+02 1.3067178269e-14 1.2102309818e-15 4.1606357931e-15 7.6963114945e-15
4.7167968750e+02 1.3062069288e-14 1.2128397359e-15 4.1581332732e-15 7.6910962787e-15
4.7192382812e+02 1.3074753629e-14 1.2207955500e-15 4.1538423940e-15 7.7001156848e-15
4.7216796875e+02 1.3102883644e-14 1.2315787009e-15 4.1520842918e-15 7.7192206514e-15
4.7241210938e+02 1.3129518349e-14 1.2395348917e-15 4.1553464191e-15 7.7346370382e-15
4.7265625000e+02 1.3138862836e-14 1.2402982796e-15 4.1612767751e-15 7.7372877811e-15
4.7290039062e+02 1.3129914520e-14 1.2343238317e-15 4.1653623346e-15 7.7302283540e-15
4.7314453125e+02 1.3112700389e-14 1.2258712335e-15 4.1655401048e-15 7.7212890505e-15
4.7338867188e+02 1.3096077976e-14 1.2194860188e-15 4.1635568889e-15 7.7130350682e-15
4.7363281250e+02 1.3083581090e-14 1.2176147658e-15 4.1623855446e-15 7.7035807800e-15
4.7387695312e+02 1.3075412123e-14 1.2194805894e-15 4.1627468955e-15 7.6931846380e-15
4.7412109375e+02 1.3069793432e-14 1.2215619100e-15 4.1630741955e-15 7.6851573262e-15
4.7436523438e+02 1.3063901981e-14 1.2202792026e-15 4.1619055986e-15 7.6817171798e-15
4.7460937500e+02 1.3056615212e-14 1.2151093128e-15 4.1587737004e-15 7.6827321989e-15
4.7485351562e+02 1.3052447756e-14 1.2095089818e-15 4.1546720069e-15 7.6882667674e-15
4.7509765625e+02 1.3057550075e-14 1.2071105706e-15 4.1521476801e-15 7.6982918247e-15
4.7534179688e+02 1.3068071778e-14 1.2066817565e-15 4.1527664375e-15 7.7086235835e-15
4.7558593750e+02 1.3070857520e-14 1.2040964884e-15 4.1550591777e-15 7.7117018536e-15
4.7583007812e+02 1.3058516912e-14 1.1981327707e-15 4.1563718190e-15 7.7040123220e-15
4.7607421875e+02 1.3036256643e-14 1.1905816229e-15 4.1557955351e-15 7.6898794850e-15
4.7631835938e+02 1.3014244543e-14 1.1830335885e-15 4.1544321641e-15 7.6767787901e-15
4.7656250000e+02 1.2999434950e-14 1.1765605453e-15 4.1537139806e-15 7.6691604245e-15
4.7680664062e+02 1.2993839473e-14 1.1726287599e-15 4.1541685255e-15 7.6670421875e-15
4.7705078125e+02 1.2995651090e-14 1.1726191679e-15 4.1550880869e-15 7.6679438350e-15
4.7729492188e+02 1.3000534902e-14 1.1765689819e-15 4.1549972711e-15 7.6689686485e-15
4.7753906250e+02 1.3002222819e-14 1.1819690996e-15 4.1530242955e-15 7.6672294240e-15
4.7778320312e+02 1.2995726621e-14 1.1851373747e-15 4.1501856311e-15 7.6604036151e-15
4.7802734375e+02 1.2984584214e-14 1.1854610939e-15 4.1487628321e-15 7.6503602877e-15
4.7827148438e+02 1.2979797843e-14 1.1860219438e-15 4.1500284772e-15 7.6437474223e-15
4.7851562500e+02 1.2987915222e-14 1.1892989222e-15 4.1532703790e-15 7.6453459209e-15
4.7875976562e+02 1.3005067454e-14 1.1946877847e-15 4.1570512314e-15 7.6533284381e-15
4.7900390625e+02 1.3021853292e-14 1.1995512877e-15 4.1605466993e-15 7.6617553049e-15
4.7924804688e+02 1.3029474795e-14 1.2011303821e-15 4.1632487345e-15 7.6650956780e-15
4.7949218750e+02 1.3024356190e-14 1.1984383497e-15 4.1637876254e-15 7.6621302148e-15
4.7973632812e+02 1.3012727462e-14 1.1936027274e-15 4.1610080656e-15 7.6581166693e-15
4.7998046875e+02 1.3007500041e-14 1.1906484992e-15 4.1565402124e-15 7.6603113296e-15
4.8022460938e+02 1.3015160069e-14 1.1913733485e-15 4.1539323043e-15 7.6698544159e-15
4.8046875000e+02 1.3030206781e-14 1.1933830805e-15 4.1551651123e-15 7.6816585884e-15
4.8071289062e+02 1.3043492763e-14 1.1931902126e-15 4.1591565760e-15 7.6911459747e-15
4.8095703125e+02 1.3051342819e-14 1.1904191486e-15 4.1630532824e-15 7.6978703877e-15
4.8120117188e+02 1.3057230928e-14 1.1883744743e-15 4.1645768060e-15 7.7042796474e-15
4.8144531250e+02 1.3063667778e-14 1.1898000334e-15 4.1634468522e-15 7.7104208927e-15
4.8168945312e+02 1.3065659752e-14 1.1934496141e-15 4.1614240819e-15 7.7107860558e-15
4.8193359375e+02 1.3059206822e-14 1.1964290180e-15 4.1612088450e-15 7.7015689593e-15
4.8217773438e+02 1.3047881440e-14 1.1972552637e-15 4.1633651467e-15 7.6872610292e-15
4.8242187500e+02 1.3035657103e-14 1.1961406775e-15 4.1646508828e-15 7.6748655426e-15
4.8266601562e+02 1.3024062252e-14 1.1950911501e-15 4.1622475832e-15 7.6667235184e-15
4.8291015625e+02 1.3015400409e-14 1.1964135339e-15 4.1580529598e-15 7.6609339151e-15
4.8315429688e+02 1.3010949016e-14 1.1997300048e-15 4.1558688738e-15 7.6553501378e-15
4.8339843750e+02 1.3010002427e-14 1.2021508716e-15 4.1568932594e-15 7.6509582961e-15
4.8364257812e+02 1.3012329027e-14 1.2012576220e-15 4.1602306800e-15 7.6508407254e-15
4.8388671875e+02 1.3018172035e-14 1.1971310278e-15 4.1648535854e-15 7.6561874214e-15
4.8413085938e+02 1.3025749396e-14 1.1919274068e-15 4.1692180224e-15 7.6646039672e-15
4.8437500000e+02 1.3030243487e-14 1.1877772028e-15 4.1713308114e-15 7.6711354732e-15
4.8461914062e+02 1.3027767570e-14 1.1856490036e-15 4.1705204552e-15 7.6715981109e-15
4.8486328125e+02 1.3018754668e-14 1.1859246888e-15 4.1679284531e-15 7.6649015257e-15
4.8510742188e+02 1.3005252119e-14 1.1882751674e-15 4.1650369532e-15 7.6519399985e-15
4.8535156250e+02 1.2989900942e-14 1.1906922465e-15 4.1625833223e-15 7.6366253737e-15
4.8559570312e+02 1.2977245998e-14 1.1903304312e-15 4.1604319604e-15 7.6264836068e-15
4.8583984375e+02 1.2970137613e-14 1.1866011044e-15 4.1580225194e-15 7.6255139890e-15
4.8608398438e+02 1.2968035653e-14 1.1828045918e-15 4.1555187422e-15 7.6297123194e-15
4.8632812500e+02 1.2970184896e-14 1.1823905664e-15 4.1537983018e-15 7.6339960275e-15
4.8657226562e+02 1.2974296546e-14 1.1839271423e-15 4.1525985662e-15 7.6377708374e-15
4.8681640625e+02 1.2975236174e-14 1.1832318741e-15 4.1501476310e-15 7.6418566689e-15
4.8706054688e+02 1.2970689214e-14 1.1796453961e-15 4.1456765842e-15 7.6453672341e-15
4.8730468750e+02 1.2964197880e-14 1.1762811164e-15 4.1412679401e-15 7.6466488233e-15
4.8754882812e+02 1.2961886633e-14 1.1753887661e-15 4.1399584798e-15 7.6465393875e-15
4.8779296875e+02 1.2967989146e-14 1.1763608141e-15 4.1424336912e-15 7.6491946406e-15
4.8803710938e+02 1.2980996611e-14 1.1772492742e-15 4.1465537378e-15 7.6571935988e-15
4.8828125000e+02 1.2994029437e-14 1.1766438846e-15 4.1496383364e-15 7.6677472164e-15
4.8852539062e+02 1.3000708622e-14 1.1746825874e-15 4.1506851159e-15 7.6753409191e-15
4.8876953125e+02 1.3001018699e-14 1.1732024888e-15 4.1507872474e-15 7.6770289632e-15
4.8901367188e+02 1.2999963603e-14 1.1741918055e-15 4.1513343010e-15 7.6744374961e-15
4.8925781250e+02 1.3000981314e-14 1.1778842308e-15 4.1521175270e-15 7.6709795558e-15
4.8950195312e+02 1.3003790128e-14 1.1828213832e-15 4.1523758387e-15 7.6685929065e-15
4.8974609375e+02 1.3007003269e-14 1.1869400891e-15 4.1529711514e-15 7.6670920288e-15
4.8999023438e+02 1.3009480319e-14 1.1883569784e-15 4.1556779537e-15 7.6654453872e-15
4.9023437500e+02 1.3009696352e-14 1.1863511488e-15 4.1603653609e-15 7.6629798429e-15
4.9047851562e+02 1.3005758122e-14 1.1822973978e-15 4.1639021657e-15 7.6595585587e-15
4.9072265625e+02 1.2997316130e-14 1.1786503202e-15 4.1629826665e-15 7.6556831438e-15
4.9096679688e+02 1.2987317756e-14 1.1764244097e-15 4.1585317506e-15 7.6523615958e-15
4.9121093750e+02 1.2981186901e-14 1.1749388739e-15 4.1557667023e-15 7.6504813248e-15
4.9145507812e+02 1.2982678695e-14 1.1740343524e-15 4.1585023127e-15 7.6501420294e-15
4.9169921875e+02 1.2989942221e-14 1.1745797366e-15 4.1647798626e-15 7.6505826218e-15
4.9194335938e+02 1.2998133435e-14 1.1767535383e-15 4.1696920467e-15 7.6516878500e-15
4.9218750000e+02 1.3004958887e-14 1.1796628217e-15 4.1704439548e-15 7.6548521106e-15
4.9243164062e+02 1.3009729605e-14 1.1825807150e-15 4.1669978529e-15 7.6601510372e-15
4.9267578125e+02 1.3009123016e-14 1.1851356580e-15 4.1606156167e-15 7.6633717412e-15
4.9291992188e+02 1.2999378955e-14 1.1869722315e-15 4.1535015064e-15 7.6589052168e-15
4.9316406250e+02 1.2982423108e-14 1.1880814464e-15 4.1480022573e-15 7.6463394040e-15
4.9340820312e+02 1.2965792067e-14 1.1886037808e-15 4.1448787991e-15 7.6323094866e-15
4.9365234375e+02 1.2955966918e-14 1.1887064090e-15 4.1428529048e-15 7.6244076044e-15
4.9389648438e+02 1.2953294458e-14 1.1888842399e-15 4.1406073168e-15 7.6238029014e-15
4.9414062500e+02 1.2952777870e-14 1.1887902249e-15 4.1385648702e-15 7.6254227749e-15
4.9438476562e+02 1.2949642771e-14 1.1866571031e-15 4.1381934514e-15 7.6247922166e-15
4.9462890625e+02 1.2943763275e-14 1.1818584826e-15 4.1406121626e-15 7.6212926295e-15
4.9487304688e+02 1.2938041894e-14 1.1766388258e-15 4.1452596138e-15 7.6161434546e-15
4.9511718750e+02 1.2935368594e-14 1.1739450571e-15 4.1493318094e-15 7.6120917280e-15
4.9536132812e+02 1.2937044428e-14 1.1745395643e-15 4.1500440636e-15 7.6124607999e-15
4.9560546875e+02 1.2940190012e-14 1.1761105935e-15 4.1475947007e-15 7.6164847182e-15
4.9584960938e+02 1.2939873505e-14 1.1751523438e-15 4.1448812824e-15 7.6198398792e-15
4.9609375000e+02 1.2936055845e-14 1.1707472410e-15 4.1440782086e-15 7.6212303952e-15
4.9633789062e+02 1.2933219142e-14 1.1654215230e-15 4.1444025814e-15 7.6233950373e-15
4.9658203125e+02 1.2934638310e-14 1.1619522779e-15 4.1441731433e-15 7.6285128887e-15
4.9682617188e+02 1.2940789750e-14 1.1610830718e-15 4.1435724492e-15 7.6361342288e-15
4.9707031250e+02 1.2950893563e-14 1.1624743141e-15 4.1439171204e-15 7.6445021283e-15
4.9731445312e+02 1.2963497019e-14 1.1660574802e-15 4.1456352409e-15 7.6518042978e-15
4.9755859375e+02 1.2974830894e-14 1.1711987734e-15 4.1480149034e-15 7.6556172172e-15
4.9780273438e+02 1.2978784864e-14 1.1757618425e-15 4.1497792889e-15 7.6532437325e-15
4.9804687500e+02 1.2972859121e-14 1.1781165739e-15 4.1496641523e-15 7.6450783952e-15
4.9829101562e+02 1.2964158305e-14 1.1796964314e-15 4.1477905744e-15 7.6366712994e-15
4.9853515625e+02 1.2964214171e-14 1.1832675333e-15 4.1463634673e-15 7.6345831705e-15
4.9877929688e+02 1.2976426565e-14 1.1887988383e-15 4.1478619408e-15 7.6397657858e-15
4.9902343750e+02 1.2991673829e-14 1.1927126224e-15 4.1523353973e-15 7.6466258095e-15
4.9926757812e+02 1.2996015439e-14 1.1908895351e-15 4.1570063512e-15 7.6481195528e-15
4.9951171875e+02 1.2982998291e-14 1.1824931664e-15 4.1591058511e-15 7.6413992738e-15
4.9975585938e+02 1.2961825543e-14 1.1721249492e-15 4.1587348598e-15 7.6309657336e-15
5.0000000000e+02 1.2951448381e-14 1.1673840658e-15 4.1581718381e-15 7.6258924775e-15
