# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
2.0019531250e+01 1.5414727280e-01 7.6727865111e-03 1.4647448629e-01
2.0080566406e+01 1.6542040380e-01 8.6961404553e-03 1.5672426335e-01
2.0141601562e+01 1.7569130439e-01 9.7902254493e-03 1.6590107895e-01
2.0202636719e+01 1.8485396157e-01 1.0949682182e-02 1.7390427939e-01
2.0263671875e+01 1.9287010459e-01 1.2168852264e-02 1.8070125233e-01
2.0324707031e+01 1.9976720623e-01 1.3442070952e-02 1.8632513528e-01
2.0385742188e+01 2.0563341937e-01 1.4764330119e-02 1.9086908925e-01
2.0446777344e+01 2.1060584079e-01 1.6131435158e-02 1.9447440563e-01
2.0507812500e+01 2.1485810435e-01 1.7540412541e-02 1.9731769181e-01
2.0568847656e+01 2.1858309613e-01 1.8989004271e-02 1.9959409185e-01
2.0629882812e+01 2.2198008203e-01 2.0476111510e-02 2.0150397052e-01
2.0690917969e+01 2.2524155800e-01 2.2001867884e-02 2.0323969011e-01
2.0751953125e+01 2.2853874737e-01 2.3566798409e-02 2.0497194896e-01
2.0812988281e+01 2.3201226092e-01 2.5171622969e-02 2.0684063795e-01
2.0874023438e+01 2.3576461164e-01 2.6816823435e-02 2.0894778820e-01
2.0935058594e+01 2.3985540910e-01 2.8502233331e-02 2.1135317577e-01
2.0996093750e+01 2.4429796734e-01 3.0226337531e-02 2.1407162981e-01
2.1057128906e+01 2.4905841791e-01 3.1985609366e-02 2.1707280854e-01
2.1118164062e+01 2.5405967970e-01 3.3774655936e-02 2.2028502377e-01
2.1179199219e+01 2.5918511256e-01 3.5585656719e-02 2.2359945584e-01
2.1240234375e+01 2.6428763350e-01 3.7408844740e-02 2.2687878876e-01
2.1301269531e+01 2.6920020260e-01 3.9232908500e-02 2.2996729410e-01
2.1362304688e+01 2.7374935085e-01 4.1045877189e-02 2.3270347366e-01
2.1423339844e+01 2.7777148438e-01 4.2836443824e-02 2.3493504056e-01
2.1484375000e+01 2.8112787933e-01 4.4595231008e-02 2.3653264832e-01
2.1545410156e+01 2.8371783503e-01 4.6316110334e-02 2.3740172469e-01
2.1606445312e+01 2.8549101293e-01 4.7997354916e-02 2.3749365802e-01
2.1667480469e+01 2.8645342768e-01 4.9642617022e-02 2.3681081066e-01
2.1728515625e+01 2.8666876902e-01 5.1261012506e-02 2.3540775651e-01
2.1789550781e+01 2.8625322953e-01 5.2866678219e-02 2.3338655132e-01
2.1850585938e+01 2.8536776807e-01 5.4478739000e-02 2.3088902907e-01
2.1911621094e+01 2.8420616830e-01 5.6120453114e-02 2.2808571519e-01
2.1972656250e+01 2.8297627787e-01 5.7816888272e-02 2.2515938960e-01
2.2033691406e+01 2.8188431824e-01 5.9593365595e-02 2.2229095265e-01
2.2094726562e+01 2.8112162386e-01 6.1473800636e-02 2.1964782322e-01
2.2155761719e+01 2.8084817810e-01 6.3477913388e-02 2.1737026471e-01
2.2216796875e+01 2.8118510227e-01 6.5619719416e-02 2.1556538285e-01
2.2277832031e+01 2.8220750525e-01 6.7905487480e-02 2.1430201777e-01
2.2338867188e+01 2.8393941072e-01 7.0331729744e-02 2.1360768097e-01
2.2399902344e+01 2.8635786764e-01 7.2884392406e-02 2.1347347523e-01
2.2460937500e+01 2.8939602879e-01 7.5538050288e-02 2.1385797850e-01
2.2521972656e+01 2.9295250154e-01 7.8256533432e-02 2.1469596810e-01
2.2583007812e+01 2.9690014998e-01 8.0993654090e-02 2.1590649589e-01
2.2644042969e+01 3.0109843936e-01 8.3695250597e-02 2.1740318876e-01
2.2705078125e+01 3.0542641448e-01 8.6307436945e-02 2.1911897754e-01
2.2766113281e+01 3.0981162081e-01 8.8784595191e-02 2.2102702562e-01
2.2827148438e+01 3.1425783988e-01 9.1098058182e-02 2.2315978170e-01
2.2888183594e+01 3.1887653993e-01 9.3246593264e-02 2.2562994666e-01
2.2949218750e+01 3.2391599589e-01 9.5266925373e-02 2.2864907052e-01
2.3010253906e+01 3.2977189285e-01 9.7239922713e-02 2.3253197013e-01
2.3071289062e+01 3.3698349495e-01 9.9293116601e-02 2.3769037835e-01
2.3132324219e+01 3.4620667369e-01 1.0159643684e-01 2.4461023685e-01
2.3193359375e+01 3.5815895374e-01 1.0435001698e-01 2.5380893676e-01
2.3254394531e+01 3.7353445050e-01 1.0776303880e-01 2.6577141170e-01
2.3315429688e+01 3.9290723439e-01 1.1202818945e-01 2.8087904494e-01
2.3376464844e+01 4.1662582449e-01 1.1729181597e-01 2.9933400852e-01
2.3437500000e+01 4.4471355828e-01 1.2362479229e-01 3.2108876598e-01
2.3498535156e+01 4.7679148367e-01 1.3099818589e-01 3.4579329779e-01
2.3559570312e+01 5.1204227140e-01 1.3926876420e-01 3.7277350720e-01
2.3620605469e+01 5.4922089000e-01 1.4817683934e-01 4.0104405066e-01
2.3681640625e+01 5.8672178973e-01 1.5735916912e-01 4.2936262061e-01
2.3742675781e+01 6.2269301985e-01 1.6637517467e-01 4.5631784518e-01
2.3803710938e+01 6.5518860499e-01 1.7474396410e-01 4.8044464090e-01
2.3864746094e+01 6.8234351279e-01 1.8198863376e-01 5.0035487903e-01
2.3925781250e+01 7.0254457151e-01 1.8768099128e-01 5.1486358022e-01
2.3986816406e+01 7.1457912804e-01 1.9148172399e-01 5.2309740405e-01
2.4047851562e+01 7.1774125366e-01 1.9317053989e-01 5.2457071377e-01
2.4108886719e+01 7.1188317781e-01 1.9266280184e-01 5.1922037597e-01
2.4169921875e+01 6.9740546169e-01 1.9001059696e-01 5.0739486473e-01
2.4230957031e+01 6.7518855702e-01 1.8538849541e-01 4.8980006161e-01
2.4291992188e+01 6.4648163462e-01 1.7906798045e-01 4.6741365417e-01
2.4353027344e+01 6.1275974814e-01 1.7138296511e-01 4.4137678303e-01
2.4414062500e+01 5.7557380658e-01 1.6269279310e-01 4.1288101348e-01
2.4475097656e+01 5.3641026479e-01 1.5334700270e-01 3.8306326208e-01
2.4536132812e+01 4.9657728264e-01 1.4365631552e-01 3.5292096713e-01
2.4597167969e+01 4.5712904590e-01 1.3387309363e-01 3.2325595227e-01
2.4658203125e+01 4.1883128030e-01 1.2418219331e-01 2.9464908699e-01
2.4719238281e+01 3.8216625120e-01 1.1470198916e-01 2.6746426204e-01
2.4780273438e+01 3.4736956974e-01 1.0549364828e-01 2.4187592145e-01
2.4841308594e+01 3.1448970532e-01 9.6576459860e-02 2.1791324546e-01
2.4902343750e+01 2.8345599771e-01 8.7945330919e-02 1.9551066679e-01
2.4963378906e+01 2.5414305414e-01 7.9587117719e-02 1.7455593642e-01
2.5024414062e+01 2.2642671682e-01 7.1494726576e-02 1.5493199025e-01
2.5085449219e+01 2.0022480469e-01 6.3677071001e-02 1.3654773369e-01
2.5146484375e+01 1.7551500390e-01 5.6162399275e-02 1.1935260463e-01
2.5207519531e+01 1.5233594407e-01 4.8996890755e-02 1.0333905332e-01
2.5268554688e+01 1.3077630384e-01 4.2239871778e-02 8.8536432065e-02
2.5329589844e+01 1.1094981897e-01 3.5955265026e-02 7.4994553948e-02
2.5390625000e+01 9.2969565881e-02 3.0202987355e-02 6.2766578525e-02
2.5451660156e+01 7.6923833716e-02 2.5031024195e-02 5.1892809521e-02
2.5512695312e+01 6.2855707282e-02 2.0469043726e-02 4.2386663555e-02
2.5573730469e+01 5.0751769226e-02 1.6525113173e-02 3.4226656054e-02
2.5634765625e+01 4.0539816676e-02 1.3185182008e-02 2.7354634668e-02
2.5695800781e+01 3.2097272173e-02 1.0415991545e-02 2.1681280628e-02
2.5756835938e+01 2.5263396828e-02 8.1693890701e-03 1.7094007757e-02
2.5817871094e+01 1.9842426191e-02 6.3846027764e-03 1.3457823414e-02
2.5878906250e+01 1.5623885835e-02 4.9948568495e-03 1.0629028986e-02
2.5939941406e+01 1.2401372244e-02 3.9334953973e-03 8.4678768465e-03
2.6000976562e+01 9.9821386721e-03 3.1376066292e-03 6.8445320429e-03
2.6062011719e+01 8.1925416254e-03 2.5501784692e-03 5.6423631562e-03
2.6123046875e+01 6.8845867654e-03 2.1223622468e-03 4.7622245186e-03
2.6184082031e+01 5.9358652986e-03 1.8136316338e-03 4.1222336649e-03
2.6245117188e+01 5.2489485858e-03 1.5916509285e-03 3.6572976573e-03
2.6306152344e+01 4.7485873043e-03 1.4314103296e-03 3.3171769747e-03
2.6367187500e+01 4.3795684044e-03 1.3145273706e-03 3.0650410339e-03
2.6428222656e+01 4.1011089271e-03 1.2274315964e-03 2.8736773307e-03
2.6489257812e+01 3.8846623194e-03 1.1606243255e-03 2.7240379939e-03
2.6550292969e+01 3.7104805672e-03 1.1075397394e-03 2.6029408279e-03
2.6611328125e+01 3.5652856470e-03 1.0637684454e-03 2.5015172015e-03
2.6672363281e+01 3.4405918449e-03 1.0265009402e-03 2.4140909047e-03
2.6733398438e+01 3.3312715286e-03 9.9404946498e-04 2.3372220636e-03
2.6794433594e+01 3.2340311414e-03 9.6533689514e-04 2.2686942462e-03
2.6855468750e+01 3.1456014648e-03 9.3928058987e-04 2.2063208749e-03
2.6916503906e+01 3.0640037263e-03 9.1522824456e-04 2.1487754818e-03
2.6977539062e+01 2.9884019415e-03 8.9291259360e-04 2.0954893479e-03
2.7038574219e+01 2.9182262974e-03 8.7215452609e-04 2.0460717713e-03
2.7099609375e+01 2.8529905756e-03 8.5280278095e-04 2.0001877946e-03
2.7160644531e+01 2.7922363527e-03 8.3471501820e-04 1.9575213346e-03
2.7221679688e+01 2.7355103515e-03 8.1775079184e-04 1.9177595597e-03
2.7282714844e+01 2.6823481681e-03 8.0176680583e-04 1.8805813623e-03
2.7343750000e+01 2.6322839753e-03 7.8661979858e-04 1.8456641767e-03
2.7404785156e+01 2.5848590124e-03 7.7216927674e-04 1.8126897356e-03
2.7465820312e+01 2.5396379759e-03 7.5828306594e-04 1.7813549099e-03
2.7526855469e+01 2.4962140244e-03 7.4483908413e-04 1.7513749402e-03
2.7587890625e+01 2.4542284810e-03 7.3173142443e-04 1.7224970565e-03
2.7648925781e+01 2.4133797341e-03 7.1887298216e-04 1.6945067520e-03
2.7709960938e+01 2.3734273564e-03 7.0619675142e-04 1.6672306049e-03
2.7770996094e+01 2.3341978808e-03 6.9365725746e-04 1.6405406234e-03
2.7832031250e+01 2.2955830716e-03 6.8122956515e-04 1.6143535064e-03
2.7893066406e+01 2.2575335993e-03 6.6890703731e-04 1.5886265620e-03
2.7954101562e+01 2.2200513483e-03 6.5669842732e-04 1.5633529210e-03
2.8015136719e+01 2.1831806481e-03 6.4462509645e-04 1.5385555516e-03
2.8076171875e+01 2.1469980465e-03 6.3271755889e-04 1.5142804876e-03
2.8137207031e+01 2.1116033268e-03 6.2101262658e-04 1.4905907002e-03
2.8198242188e+01 2.0771081018e-03 6.0955003660e-04 1.4675580652e-03
2.8259277344e+01 2.0436256159e-03 5.9836945593e-04 1.4452561600e-03
2.8320312500e+01 2.0112612282e-03 5.8750784072e-04 1.4237533874e-03
2.8381347656e+01 1.9801061263e-03 5.7699795244e-04 1.4031081738e-03
2.8442382812e+01 1.9502283711e-03 5.6686592198e-04 1.3833624491e-03
2.8503417969e+01 1.9216669218e-03 5.5712982578e-04 1.3645370960e-03
2.8564453125e+01 1.8944298142e-03 5.4779930555e-04 1.3466305086e-03
2.8625488281e+01 1.8684914276e-03 5.3887508089e-04 1.3296163467e-03
2.8686523438e+01 1.8437942816e-03 5.3034940144e-04 1.3134448802e-03
2.8747558594e+01 1.8202547575e-03 5.2220766651e-04 1.2980470910e-03
2.8808593750e+01 1.7977692827e-03 5.1442997251e-04 1.2833393102e-03
2.8869628906e+01 1.7762245224e-03 5.0699384907e-04 1.2692306733e-03
2.8930664062e+01 1.7555052207e-03 4.9987596718e-04 1.2556292535e-03
2.8991699219e+01 1.7355038284e-03 4.9305440473e-04 1.2424494237e-03
2.9052734375e+01 1.7161301113e-03 4.8651102242e-04 1.2296190889e-03
2.9113769531e+01 1.6973138520e-03 4.8023163443e-04 1.2170822176e-03
2.9174804688e+01 1.6790070631e-03 4.7420637523e-04 1.2048006879e-03
2.9235839844e+01 1.6611847977e-03 4.6842968321e-04 1.1927551145e-03
2.9296875000e+01 1.6438433982e-03 4.6289964968e-04 1.1809437485e-03
2.9357910156e+01 1.6269955239e-03 4.5761673921e-04 1.1693787847e-03
2.9418945312e+01 1.6106668791e-03 4.5258309045e-04 1.1580837887e-03
2.9479980469e+01 1.5948912866e-03 4.4780150789e-04 1.1470897787e-03
2.9541015625e+01 1.5797074351e-03 4.4327488071e-04 1.1364325544e-03
2.9602050781e+01 1.5651540199e-03 4.3900543923e-04 1.1261485806e-03
2.9663085938e+01 1.5512690283e-03 4.3499497217e-04 1.1162740562e-03
2.9724121094e+01 1.5380871603e-03 4.3124454998e-04 1.1068426103e-03
2.9785156250e+01 1.5256359365e-03 4.2775369057e-04 1.0978822459e-03
2.9846191406e+01 1.5139319445e-03 4.2451970994e-04 1.0894122345e-03
2.9907226562e+01 1.5029789086e-03 4.2153724511e-04 1.0814416635e-03
2.9968261719e+01 1.4927638267e-03 4.1879724286e-04 1.0739665838e-03
3.0029296875e+01 1.4832524752e-03 4.1628556817e-04 1.0669669071e-03
3.0090332031e+01 1.4743905095e-03 4.1398336259e-04 1.0604071469e-03
3.0151367188e+01 1.4661031671e-03 4.1186674230e-04 1.0542364248e-03
3.0212402344e+01 1.4582983539e-03 4.0990745137e-04 1.0483909026e-03
3.0273437500e+01 1.4508717780e-03 4.0807430742e-04 1.0427974706e-03
3.0334472656e+01 1.4437157623e-03 4.0633550243e-04 1.0373802598e-03
3.0395507812e+01 1.4367280591e-03 4.0466109728e-04 1.0320669619e-03
3.0456542969e+01 1.4298189461e-03 4.0302493942e-04 1.0267940067e-03
3.0517578125e+01 1.4229178202e-03 4.0140647724e-04 1.0215113430e-03
3.0578613281e+01 1.4159798433e-03 3.9979272204e-04 1.0161871213e-03
3.0639648438e+01 1.4089881709e-03 3.9817885826e-04 1.0108093126e-03
3.0700683594e+01 1.4019508602e-03 3.9656727042e-04 1.0053835898e-03
3.0761718750e+01 1.3948992428e-03 3.9496693108e-04 9.9993231176e-04
3.0822753906e+01 1.3878822513e-03 3.9339168505e-04 9.9449056626e-04
3.0883789062e+01 1.3809573308e-03 3.9185745109e-04 9.8909987976e-04
3.0944824219e+01 1.3741837536e-03 3.9038003845e-04 9.8380371514e-04
3.1005859375e+01 1.3676149310e-03 3.8897272993e-04 9.7864220106e-04
3.1066894531e+01 1.3612915352e-03 3.8764412949e-04 9.7364740576e-04
3.1127929688e+01 1.3552393628e-03 3.8639742039e-04 9.6884194245e-04
3.1188964844e+01 1.3494663780e-03 3.8522961018e-04 9.6423676781e-04
3.1250000000e+01 1.3439627864e-03 3.8413167352e-04 9.5983111286e-04
3.1311035156e+01 1.3387032301e-03 3.8308940411e-04 9.5561382598e-04
3.1372070312e+01 1.3336502165e-03 3.8208489161e-04 9.5156532487e-04
3.1433105469e+01 1.3287591034e-03 3.8109838014e-04 9.4766072325e-04
3.1494140625e+01 1.3239827655e-03 3.8011007475e-04 9.4387269074e-04
3.1555175781e+01 1.3192772047e-03 3.7910222498e-04 9.4017497974e-04
3.1616210938e+01 1.3146057624e-03 3.7806075546e-04 9.3654500697e-04
3.1677246094e+01 1.3099416968e-03 3.7697617869e-04 9.3296551806e-04
3.1738281250e+01 1.3052702497e-03 3.7584420826e-04 9.2942604144e-04
3.1799316406e+01 1.3005883787e-03 3.7466561410e-04 9.2592276458e-04
3.1860351562e+01 1.2959023522e-03 3.7344531393e-04 9.2245703826e-04
3.1921386719e+01 1.2912258861e-03 3.7219134527e-04 9.1903454088e-04
3.1982421875e+01 1.2865765215e-03 3.7091342003e-04 9.1566310143e-04
3.2043457031e+01 1.2819735987e-03 3.6962192829e-04 9.1235167042e-04
3.2104492188e+01 1.2774360024e-03 3.6832673185e-04 9.0910927054e-04
3.2165527344e+01 1.2729820563e-03 3.6703689912e-04 9.0594515715e-04
3.2226562500e+01 1.2686308616e-03 3.6576082989e-04 9.0287003169e-04
3.2287597656e+01 1.2644040833e-03 3.6450656403e-04 8.9989751931e-04
3.2348632812e+01 1.2603279470e-03 3.6328252497e-04 8.9704542204e-04
3.2409667969e+01 1.2564363588e-03 3.6209847851e-04 8.9433788030e-04
3.2470703125e+01 1.2527724252e-03 3.6096620389e-04 8.9180622127e-04
3.2531738281e+01 1.2493882912e-03 3.5989972226e-04 8.8948856892e-04
3.2592773438e+01 1.2463447143e-03 3.5891555610e-04 8.8742915825e-04
3.2653808594e+01 1.2437079138e-03 3.5803200773e-04 8.8567590603e-04
3.2714843750e+01 1.2415454246e-03 3.5726819158e-04 8.8427723298e-04
3.2775878906e+01 1.2399221118e-03 3.5664301352e-04 8.8327909832e-04
3.2836914062e+01 1.2388946463e-03 3.5617364534e-04 8.8272100101e-04
3.2897949219e+01 1.2385082939e-03 3.5587455104e-04 8.8263374281e-04
3.2958984375e+01 1.2387932960e-03 3.5575618210e-04 8.8303711393e-04
3.3020019531e+01 1.2397621730e-03 3.5582424863e-04 8.8393792440e-04
3.3081054688e+01 1.2414088916e-03 3.5607913456e-04 8.8532975704e-04
3.3142089844e+01 1.2437082854e-03 3.5651570125e-04 8.8719258419e-04
3.3203125000e+01 1.2466145608e-03 3.5712263807e-04 8.8949192275e-04
3.3264160156e+01 1.2500636769e-03 3.5788303387e-04 8.9218064307e-04
3.3325195312e+01 1.2539731826e-03 3.5877427182e-04 8.9519891077e-04
3.3386230469e+01 1.2582439581e-03 3.5976841411e-04 8.9847554394e-04
3.3447265625e+01 1.2627624539e-03 3.6083278361e-04 9.0192967025e-04
3.3508300781e+01 1.2674038674e-03 3.6193079838e-04 9.0547306902e-04
3.3569335938e+01 1.2720354902e-03 3.6302294856e-04 9.0901254159e-04
3.3630371094e+01 1.2765207821e-03 3.6406789883e-04 9.1245288329e-04
3.3691406250e+01 1.2807254840e-03 3.6502429250e-04 9.1570119150e-04
3.3752441406e+01 1.2845218279e-03 3.6585216684e-04 9.1866966106e-04
3.3813476562e+01 1.2877939737e-03 3.6651463426e-04 9.2127933947e-04
3.3874511719e+01 1.2904416665e-03 3.6697923553e-04 9.2346243101e-04
3.3935546875e+01 1.2923839503e-03 3.6721928098e-04 9.2516466930e-04
3.3996582031e+01 1.2935602641e-03 3.6721446276e-04 9.2634580136e-04
3.4057617188e+01 1.2939321238e-03 3.6695163208e-04 9.2698049170e-04
3.4118652344e+01 1.2934814962e-03 3.6642451446e-04 9.2705698171e-04
3.4179687500e+01 1.2922085280e-03 3.6563316607e-04 9.2657536190e-04
3.4240722656e+01 1.2901272000e-03 3.6458267439e-04 9.2554452559e-04
3.4301757812e+01 1.2872628444e-03 3.6328235671e-04 9.2398048773e-04
3.4362792969e+01 1.2836474228e-03 3.6174418048e-04 9.2190324234e-04
3.4423828125e+01 1.2793168436e-03 3.5998170336e-04 9.1933514024e-04
3.4484863281e+01 1.2743073035e-03 3.5800872639e-04 9.1629857715e-04
3.4545898438e+01 1.2686533154e-03 3.5583845313e-04 9.1281486231e-04
3.4606933594e+01 1.2623865557e-03 3.5348285144e-04 9.0890370429e-04
3.4667968750e+01 1.2555362981e-03 3.5095256351e-04 9.0458373456e-04
3.4729003906e+01 1.2481290030e-03 3.4825661751e-04 8.9987238547e-04
3.4790039062e+01 1.2401900446e-03 3.4540294663e-04 8.9478709801e-04
3.4851074219e+01 1.2317447046e-03 3.4239868919e-04 8.8934601543e-04
3.4912109375e+01 1.2228200383e-03 3.3925081753e-04 8.8356922078e-04
3.4973144531e+01 1.2134462794e-03 3.3596669550e-04 8.7747958394e-04
3.5034179688e+01 1.2036585163e-03 3.3255486212e-04 8.7110365415e-04
3.5095214844e+01 1.1934968404e-03 3.2902518952e-04 8.6447165092e-04
3.5156250000e+01 1.1830061280e-03 3.2538908940e-04 8.5761703862e-04
3.5217285156e+01 1.1722364233e-03 3.2165981824e-04 8.5057660508e-04
3.5278320312e+01 1.1612412992e-03 3.1785208947e-04 8.4338920978e-04
3.5339355469e+01 1.1500777881e-03 3.1398215822e-04 8.3609562992e-04
3.5400390625e+01 1.1388035838e-03 3.1006700372e-04 8.2873658010e-04
3.5461425781e+01 1.1274759272e-03 3.0612392196e-04 8.2135200526e-04
3.5522460938e+01 1.1161503323e-03 3.0217015498e-04 8.1398017733e-04
3.5583496094e+01 1.1048789680e-03 2.9822228644e-04 8.0665668155e-04
3.5644531250e+01 1.0937088726e-03 2.9429567865e-04 7.9941319397e-04
3.5705566406e+01 1.0826820071e-03 2.9040430510e-04 7.9227770200e-04
3.5766601562e+01 1.0718333460e-03 2.8656031882e-04 7.8527302717e-04
3.5827636719e+01 1.0611912182e-03 2.8277398048e-04 7.7841723771e-04
3.5888671875e+01 1.0507765458e-03 2.7905355344e-04 7.7172299239e-04
3.5949707031e+01 1.0406023419e-03 2.7540520633e-04 7.6519713558e-04
3.6010742188e+01 1.0306736146e-03 2.7183306659e-04 7.5884054798e-04
3.6071777344e+01 1.0209879270e-03 2.6833953570e-04 7.5264839131e-04
3.6132812500e+01 1.0115348835e-03 2.6492523318e-04 7.4660965033e-04
3.6193847656e+01 1.0022973971e-03 2.6158954090e-04 7.4070785623e-04
3.6254882812e+01 9.9325378948e-04 2.5833129806e-04 7.3492249142e-04
3.6315917969e+01 9.8437942523e-04 2.5514936751e-04 7.2923005772e-04
3.6376953125e+01 9.7564938519e-04 2.5204339010e-04 7.2360599509e-04
3.6437988281e+01 9.6704290771e-04 2.4901490115e-04 7.1802800655e-04
3.6499023438e+01 9.5854727554e-04 2.4606821862e-04 7.1247905693e-04
3.6560058594e+01 9.5016193649e-04 2.4321130627e-04 7.0695063022e-04
3.6621093750e+01 9.4190146145e-04 2.4045613589e-04 7.0144532556e-04
3.6682128906e+01 9.3379756017e-04 2.3781875454e-04 6.9597880564e-04
3.6743164062e+01 9.2589896078e-04 2.3531879275e-04 6.9058016803e-04
3.6804199219e+01 9.1826727669e-04 2.3297782771e-04 6.8528944898e-04
3.6865234375e+01 9.1097196560e-04 2.3081769590e-04 6.8015426971e-04
3.6926269531e+01 9.0408104526e-04 2.2885786745e-04 6.7522317781e-04
3.6987304688e+01 8.9764925007e-04 2.2711219185e-04 6.7053705822e-04
3.7048339844e+01 8.9170484179e-04 2.2558548610e-04 6.6611935569e-04
3.7109375000e+01 8.8623761419e-04 2.2427071680e-04 6.6196689739e-04
3.7170410156e+01 8.8118541701e-04 2.2314580275e-04 6.5803961426e-04
3.7231445312e+01 8.7642687229e-04 2.2217208319e-04 6.5425478910e-04
3.7292480469e+01 8.7177742848e-04 2.2129373368e-04 6.5048369480e-04
3.7353515625e+01 8.6699113788e-04 2.2043856566e-04 6.4655257221e-04
3.7414550781e+01 8.6176885016e-04 2.1952030382e-04 6.4224854635e-04
3.7475585938e+01 8.5577340468e-04 2.1844271371e-04 6.3733069097e-04
3.7536621094e+01 8.4864979105e-04 2.1710483364e-04 6.3154495741e-04
3.7597656250e+01 8.4004919245e-04 2.1540707615e-04 6.2464211629e-04
3.7658691406e+01 8.2965411196e-04 2.1325767788e-04 6.1639643408e-04
3.7719726562e+01 8.1720299231e-04 2.1057901704e-04 6.0662397527e-04
3.7780761719e+01 8.0251000407e-04 2.0731274400e-04 5.9519726007e-04
3.7841796875e+01 7.8548017646e-04 2.0342380702e-04 5.8205636944e-04
3.7902832031e+01 7.6611577148e-04 1.9890231110e-04 5.6721346038e-04
3.7963867188e+01 7.4451461856e-04 1.9376341952e-04 5.5075119904e-04
3.8024902344e+01 7.2085999158e-04 1.8804514330e-04 5.3281484828e-04
3.8085937500e+01 6.9540404949e-04 1.8180448515e-04 5.1359956434e-04
3.8146972656e+01 6.6844658934e-04 1.7511235688e-04 4.9333423246e-04
3.8208007812e+01 6.4031144789e-04 1.6804782739e-04 4.7226362050e-04
3.8269042969e+01 6.1132398440e-04 1.6069251288e-04 4.5063147152e-04
3.8330078125e+01 5.8179118696e-04 1.5312555246e-04 4.2866563450e-04
3.8391113281e+01 5.5198782374e-04 1.4542003212e-04 4.0656779162e-04
3.8452148438e+01 5.2214767569e-04 1.3764053750e-04 3.8450713819e-04
3.8513183594e+01 4.9246241456e-04 1.2984267546e-04 3.6261973909e-04
3.8574218750e+01 4.6308481209e-04 1.2207353705e-04 3.4101127504e-04
3.8635253906e+01 4.3413700172e-04 1.1437339884e-04 3.1976360288e-04
3.8696289062e+01 4.0572105524e-04 1.0677810427e-04 2.9894295097e-04
3.8757324219e+01 3.7792953311e-04 9.9321322814e-05 2.7860821029e-04
3.8818359375e+01 3.5085409925e-04 9.2036385949e-05 2.5881771330e-04
3.8879394531e+01 3.2459270615e-04 8.4957740995e-05 2.3963496515e-04
3.8940429688e+01 2.9925164481e-04 7.8121202574e-05 2.2113044224e-04
3.9001464844e+01 2.7494464905e-04 7.1563445010e-05 2.0338120404e-04
3.9062500000e+01 2.5178889850e-04 6.5320787514e-05 1.8646811099e-04
3.9123535156e+01 2.2989839055e-04 5.9427424554e-05 1.7047096599e-04
3.9184570312e+01 2.0937625754e-04 5.3913410235e-05 1.5546284730e-04
3.9245605469e+01 1.9030774185e-04 4.8802891852e-05 1.4150484999e-04
3.9306640625e+01 1.7275387885e-04 4.4112630629e-05 1.2864124822e-04
3.9367675781e+01 1.5674750687e-04 3.9851119419e-05 1.1689638745e-04
3.9428710938e+01 1.4229203584e-04 3.6018473273e-05 1.0627356257e-04
3.9489746094e+01 1.2936177152e-04 3.2606719757e-05 9.6755051764e-05
3.9550781250e+01 1.1790551018e-04 2.9600951888e-05 8.8304558287e-05
3.9611816406e+01 1.0785106404e-04 2.6980641569e-05 8.0870422474e-05
3.9672851562e+01 9.9110648644e-05 2.4721178261e-05 7.4389470383e-05
3.9733886719e+01 9.1586850226e-05 2.2795543201e-05 6.8791307025e-05
3.9794921875e+01 8.5177932064e-05 2.1175759813e-05 6.4002172250e-05
3.9855957031e+01 7.9782367063e-05 1.9834090954e-05 5.9948276109e-05
3.9916992188e+01 7.5302297387e-05 1.8743973947e-05 5.6558323440e-05
3.9978027344e+01 7.1645581457e-05 1.7880534868e-05 5.3765046589e-05
4.0039062500e+01 6.8727479990e-05 1.7221016360e-05 5.1506463630e-05
4.0100097656e+01 6.6471308014e-05 1.6744947253e-05 4.9726360761e-05
4.0161132812e+01 6.4807784781e-05 1.6433963823e-05 4.8373820958e-05
4.0222167969e+01 6.3674754047e-05 1.6271714171e-05 4.7403039876e-05
4.0283203125e+01 6.3016394330e-05 1.6243638452e-05 4.6772755877e-05
4.0344238281e+01 6.2782752985e-05 1.6336868037e-05 4.6445884947e-05
